window_id,file_id,group_id,domain,split,label_code,label_known,window_index,start_sample,end_sample_exclusive,start_seconds,end_seconds,window_mean_before_center,suspected_clipping_points_original,filter_boundary_flag,file_equal_weight,ac_rms,mean_abs,peak_to_peak,crest_factor,kurtosis_pearson,skewness
source/12kHz_FE_data/B/0007/B007_3.mat::w0003,source/12kHz_FE_data/B/0007/B007_3.mat,source/12kHz_FE_data/B/0007/B007_3.mat,source,test,3,True,3,36000,48000,3,4,-0.00012761648286759925,0,False,0.125,0.08806627227766006,0.06900384637280994,0.9005403592814372,5.226997748561058,3.700181831161873,0.011718091112985406
source/12kHz_FE_data/B/0007/B007_3.mat::w0004,source/12kHz_FE_data/B/0007/B007_3.mat,source/12kHz_FE_data/B/0007/B007_3.mat,source,test,3,True,4,48000,60000,4,5,7.048669411177533e-05,0,False,0.125,0.09374620964036834,0.07158058706346473,1.6591124151696608,9.028009217729837,6.7178607507279136,-0.003094164961672039
source/12kHz_FE_data/B/0007/B007_3.mat::w0005,source/12kHz_FE_data/B/0007/B007_3.mat,source/12kHz_FE_data/B/0007/B007_3.mat,source,test,3,True,5,60000,72000,5,6,0.00038062950182967304,0,False,0.125,0.09087350302246282,0.07017429223072355,1.2280095808383233,6.9376727969618,4.989491353690421,-0.04755425009617246
source/12kHz_FE_data/B/0007/B007_3.mat::w0006,source/12kHz_FE_data/B/0007/B007_3.mat,source/12kHz_FE_data/B/0007/B007_3.mat,source,test,3,True,6,72000,84000,6,7,0.000290653976214237,0,False,0.125,0.09915297479664138,0.07414244334941228,1.5852044311377245,8.414441545737363,7.605519518314733,-0.03776999963861687
source/12kHz_FE_data/B/0007/B007_3.mat::w0007,source/12kHz_FE_data/B/0007/B007_3.mat,source/12kHz_FE_data/B/0007/B007_3.mat,source,test,3,True,7,84000,96000,7,8,1.8764641550231622e-05,0,False,0.125,0.09750028908584864,0.07362075378668108,1.8857094211576846,9.752713162767417,9.115680452157966,-0.020669468890458745
source/12kHz_FE_data/B/0014/B014_0.mat::w0000,source/12kHz_FE_data/B/0014/B014_0.mat,source/12kHz_FE_data/B/0014/B014_0.mat,source,train,3,True,0,0,12000,0,1,0.00010170807967398339,0,False,0.125,0.16175463400985507,0.11274667088119317,2.6342917165668664,8.705895274936513,8.917218437855556,0.00948716322463727
source/12kHz_FE_data/B/0014/B014_0.mat::w0001,source/12kHz_FE_data/B/0014/B014_0.mat,source/12kHz_FE_data/B/0014/B014_0.mat,source,train,3,True,1,12000,24000,1,2,-0.0001949052353626101,0,False,0.125,0.1590068548477307,0.1096613725277958,3.0537804391217565,9.727710926996362,11.041578460826415,0.04487392596701803
source/12kHz_FE_data/B/0014/B014_0.mat::w0002,source/12kHz_FE_data/B/0014/B014_0.mat,source/12kHz_FE_data/B/0014/B014_0.mat,source,train,3,True,2,24000,36000,2,3,-0.00014475338905522485,0,False,0.125,0.15413775978455088,0.10187550618709804,2.380892914171657,7.88308281882577,12.500254144502552,-0.05505603322404006
source/12kHz_FE_data/B/0014/B014_0.mat::w0003,source/12kHz_FE_data/B/0014/B014_0.mat,source/12kHz_FE_data/B/0014/B014_0.mat,source,train,3,True,3,36000,48000,3,4,-1.4043870592170317e-06,0,False,0.125,0.1685734131456265,0.11309194963701763,2.7605850299401196,8.210927589067936,11.302638486506615,0.018798966701013237
source/12kHz_FE_data/B/0014/B014_0.mat::w0004,source/12kHz_FE_data/B/0014/B014_0.mat,source/12kHz_FE_data/B/0014/B014_0.mat,source,train,3,True,4,48000,60000,4,5,-7.585382152362084e-05,0,False,0.125,0.1389672070003934,0.09774785413301174,2.3479998003992018,8.723691271161027,10.02113111161838,0.016106512179606448
source/12kHz_FE_data/B/0014/B014_0.mat::w0005,source/12kHz_FE_data/B/0014/B014_0.mat,source/12kHz_FE_data/B/0014/B014_0.mat,source,train,3,True,5,60000,72000,5,6,-5.203000249501092e-05,0,False,0.125,0.09640168139673122,0.0743981883298528,1.1021223552894213,6.11483984096471,4.280213437965295,0.046291172646138544
source/12kHz_FE_data/B/0014/B014_0.mat::w0006,source/12kHz_FE_data/B/0014/B014_0.mat,source/12kHz_FE_data/B/0014/B014_0.mat,source,train,3,True,6,72000,84000,6,7,-3.3383803226880653e-05,0,False,0.125,0.12532731422215962,0.08672440567004878,2.735407584830339,11.718453752696258,16.428892998787326,0.09839149166087494
source/12kHz_FE_data/B/0014/B014_0.mat::w0007,source/12kHz_FE_data/B/0014/B014_0.mat,source/12kHz_FE_data/B/0014/B014_0.mat,source,train,3,True,7,84000,96000,7,8,0.00040062255904856726,0,False,0.125,0.14800872497243767,0.1058567243253493,2.3979486027944112,8.438157307162864,8.295601777072708,0.07601291349050399
source/12kHz_FE_data/B/0014/B014_1.mat::w0000,source/12kHz_FE_data/B/0014/B014_1.mat,source/12kHz_FE_data/B/0014/B014_1.mat,source,validation,3,True,0,0,12000,0,1,-0.0001550578675981368,0,False,0.125,0.10407665330285112,0.08071052547401032,1.0769449101796407,5.292672262336518,3.7351520326980703,-0.023442893255297765
source/12kHz_FE_data/B/0014/B014_1.mat::w0001,source/12kHz_FE_data/B/0014/B014_1.mat,source/12kHz_FE_data/B/0014/B014_1.mat,source,validation,3,True,1,12000,24000,1,2,1.685264471057893e-05,0,False,0.125,0.11168029581541251,0.0798136627137475,2.7983511976047906,12.781263766656009,18.67720393368286,0.0090007370120175
source/12kHz_FE_data/B/0014/B014_1.mat::w0002,source/12kHz_FE_data/B/0014/B014_1.mat,source/12kHz_FE_data/B/0014/B014_1.mat,source,validation,3,True,2,24000,36000,2,3,0.00014284139221556807,0,False,0.125,0.14766355632882014,0.10041537759547572,2.5802820359281435,9.715321411135337,12.547992050431809,0.1035543865627354
source/12kHz_FE_data/B/0014/B014_1.mat::w0003,source/12kHz_FE_data/B/0014/B014_1.mat,source/12kHz_FE_data/B/0014/B014_1.mat,source,validation,3,True,3,36000,48000,3,4,-3.9999650698602884e-05,0,False,0.125,0.11795505086225924,0.08384006288834969,2.774798103792415,12.017960370431162,13.81119712745061,0.01699994333299443
source/12kHz_FE_data/B/0014/B014_1.mat::w0004,source/12kHz_FE_data/B/0014/B014_1.mat,source/12kHz_FE_data/B/0014/B014_1.mat,source,validation,3,True,4,48000,60000,4,5,-0.0002097782019294742,0,False,0.125,0.10431154056486298,0.07421727554421158,2.921801896207585,14.133255396568986,20.174977730287342,0.040129224136728654
source/12kHz_FE_data/B/0014/B014_1.mat::w0005,source/12kHz_FE_data/B/0014/B014_1.mat,source/12kHz_FE_data/B/0014/B014_1.mat,source,validation,3,True,5,60000,72000,5,6,5.482185628742418e-05,0,False,0.125,0.15944670174259484,0.1077482636899562,2.7260675648702595,8.702473787115487,10.032131597967991,0.05923064258661729
source/12kHz_FE_data/B/0014/B014_1.mat::w0006,source/12kHz_FE_data/B/0014/B014_1.mat,source/12kHz_FE_data/B/0014/B014_1.mat,source,validation,3,True,6,72000,84000,6,7,0.00013120020791749764,0,False,0.125,0.14792945732562648,0.10110720731259704,2.395105988023952,8.299234290534724,11.978893687320868,0.06544501995254043
source/12kHz_FE_data/B/0014/B014_1.mat::w0007,source/12kHz_FE_data/B/0014/B014_1.mat,source/12kHz_FE_data/B/0014/B014_1.mat,source,validation,3,True,7,84000,96000,7,8,5.911961909514352e-05,0,False,0.125,0.09633968026314653,0.07552990379953149,0.9713620758483036,5.302413610096923,3.5636683907340583,-0.01567310782224706
source/12kHz_FE_data/B/0014/B014_2.mat::w0000,source/12kHz_FE_data/B/0014/B014_2.mat,source/12kHz_FE_data/B/0014/B014_2.mat,source,train,3,True,0,0,12000,0,1,-6.302398432301983e-05,0,False,0.125,0.19259423849816698,0.1319633283600632,2.767894610778443,7.483150005600632,8.04252291983931,-0.0015169582184876979
source/12kHz_FE_data/B/0014/B014_2.mat::w0001,source/12kHz_FE_data/B/0014/B014_2.mat,source/12kHz_FE_data/B/0014/B014_2.mat,source,train,3,True,1,12000,24000,1,2,0.000256296408225218,0,False,0.125,0.16859846221055597,0.12114440267961023,2.4174408183632736,7.823712576636322,6.964663517716845,0.0025059541704155314
source/12kHz_FE_data/B/0014/B014_2.mat::w0002,source/12kHz_FE_data/B/0014/B014_2.mat,source/12kHz_FE_data/B/0014/B014_2.mat,source,train,3,True,2,24000,36000,2,3,0.00023656730809214958,0,False,0.125,0.2267387945897283,0.15710928855020376,2.3540911177644706,5.3223385585615,6.547839658855141,0.00027874940151438447
source/12kHz_FE_data/B/0014/B014_2.mat::w0003,source/12kHz_FE_data/B/0014/B014_2.mat,source/12kHz_FE_data/B/0014/B014_2.mat,source,train,3,True,3,36000,48000,3,4,0.0003364987535345983,0,False,0.125,0.22671800655386692,0.15458307494792636,2.8080973053892215,6.217055303141583,7.739482557397928,0.019621364660553708
source/12kHz_FE_data/B/0014/B014_2.mat::w0004,source/12kHz_FE_data/B/0014/B014_2.mat,source/12kHz_FE_data/B/0014/B014_2.mat,source,train,3,True,4,48000,60000,4,5,7.985124854457861e-05,0,False,0.125,0.22507692584249275,0.15270996318325572,2.9802785429141716,6.806705612240928,7.763529486534909,0.0612922336723186
source/12kHz_FE_data/B/0014/B014_2.mat::w0005,source/12kHz_FE_data/B/0014/B014_2.mat,source/12kHz_FE_data/B/0014/B014_2.mat,source,train,3,True,5,60000,72000,5,6,-0.00023073825578010564,0,False,0.125,0.23630645664619773,0.16065837977395211,3.1934746506986027,6.78872905759999,7.438323025056491,0.03635826043846826
source/12kHz_FE_data/B/0014/B014_2.mat::w0006,source/12kHz_FE_data/B/0014/B014_2.mat,source/12kHz_FE_data/B/0014/B014_2.mat,source,train,3,True,6,72000,84000,6,7,-0.0003057291406769791,0,False,0.125,0.23470014525117125,0.15880053743036707,3.1687032934131736,7.314788088969764,7.810572066033664,-0.002044630248312557
source/12kHz_FE_data/B/0014/B014_2.mat::w0007,source/12kHz_FE_data/B/0014/B014_2.mat,source/12kHz_FE_data/B/0014/B014_2.mat,source,train,3,True,7,84000,96000,7,8,-0.0003097223376164319,0,False,0.125,0.2143699719356806,0.14591037888399866,2.808909481037924,6.858658876064918,7.6806509284702615,0.03367957626574606
source/12kHz_FE_data/B/0014/B014_3.mat::w0000,source/12kHz_FE_data/B/0014/B014_3.mat,source/12kHz_FE_data/B/0014/B014_3.mat,source,test,3,True,0,0,12000,0,1,-0.00027474379366267186,0,False,0.125,0.12921206268594787,0.09724631719858201,1.4838449101796407,5.898941192196285,5.006023982162004,0.014026180115350428
source/12kHz_FE_data/B/0014/B014_3.mat::w0001,source/12kHz_FE_data/B/0014/B014_3.mat,source/12kHz_FE_data/B/0014/B014_3.mat,source,test,3,True,1,12000,24000,1,2,-0.0002514275844145017,0,False,0.125,0.19726102322875574,0.13707449931559104,3.0501256487025947,7.93196339866754,7.88625485219395,0.004238551529447002
source/12kHz_FE_data/B/0014/B014_3.mat::w0002,source/12kHz_FE_data/B/0014/B014_3.mat,source/12kHz_FE_data/B/0014/B014_3.mat,source,test,3,True,2,24000,36000,2,3,-0.00021447359239853324,0,False,0.125,0.16982545362357906,0.11875965162654135,2.486069660678643,7.558324163931853,9.139131062580091,0.048048721270186924
source/12kHz_FE_data/B/0014/B014_3.mat::w0003,source/12kHz_FE_data/B/0014/B014_3.mat,source/12kHz_FE_data/B/0014/B014_3.mat,source,test,3,True,3,36000,48000,3,4,0.00022921119635728812,0,False,0.125,0.12500945657840615,0.09375882046233365,2.0791696606786427,8.656454491924126,7.23160360807023,0.011654229635536457
source/12kHz_FE_data/B/0014/B014_3.mat::w0004,source/12kHz_FE_data/B/0014/B014_3.mat,source/12kHz_FE_data/B/0014/B014_3.mat,source,test,3,True,4,48000,60000,4,5,0.00016312040294411446,0,False,0.125,0.1639274540163354,0.11579573973145377,2.4625165668662676,7.582717297883477,8.869681803252217,0.010360986384321114
source/12kHz_FE_data/B/0014/B014_3.mat::w0005,source/12kHz_FE_data/B/0014/B014_3.mat,source/12kHz_FE_data/B/0014/B014_3.mat,source,test,3,True,5,60000,72000,5,6,0.00010684339861943078,0,False,0.125,0.15789076825549708,0.11218071241683299,2.6456621756487024,8.868332339292367,9.293284544595531,0.022248761834238403
source/12kHz_FE_data/B/0014/B014_3.mat::w0006,source/12kHz_FE_data/B/0014/B014_3.mat,source/12kHz_FE_data/B/0014/B014_3.mat,source,test,3,True,6,72000,84000,6,7,0.00013293454133400155,0,False,0.125,0.12291943046930735,0.09403133502560433,1.4481091816367266,6.141650341827111,4.254700870370747,0.01387939380201343
source/12kHz_FE_data/B/0014/B014_3.mat::w0007,source/12kHz_FE_data/B/0014/B014_3.mat,source/12kHz_FE_data/B/0014/B014_3.mat,source,test,3,True,7,84000,96000,7,8,0.00010853543122089377,0,False,0.125,0.10909431385589677,0.08405411027465624,1.3311558882235528,6.510076317345702,4.639243720053792,-0.022642514338016756
source/12kHz_FE_data/B/0021/B021_0.mat::w0000,source/12kHz_FE_data/B/0021/B021_0.mat,source/12kHz_FE_data/B/0021/B021_0.mat,source,train,3,True,0,0,12000,0,1,-0.00028832658537092544,0,False,0.125,0.09759293995390382,0.0772822496137281,0.8414139720558882,4.3334976628809745,3.1569500140726743,-0.011363573552862029
source/12kHz_FE_data/B/0021/B021_0.mat::w0001,source/12kHz_FE_data/B/0021/B021_0.mat,source/12kHz_FE_data/B/0021/B021_0.mat,source,train,3,True,1,12000,24000,1,2,-0.0002607126133150371,0,False,0.125,0.09887164896707898,0.07820063353405274,0.8710583832335329,4.561568857037005,3.187131770299908,-0.023976276921022617
source/12kHz_FE_data/B/0021/B021_0.mat::w0002,source/12kHz_FE_data/B/0021/B021_0.mat,source/12kHz_FE_data/B/0021/B021_0.mat,source,train,3,True,2,24000,36000,2,3,-0.00010812511331503722,0,False,0.125,0.10073612575495292,0.07930645268165058,1.3567394211576849,7.679454120096087,3.9348651778978376,-0.0025167823499490727
source/12kHz_FE_data/B/0021/B021_0.mat::w0003,source/12kHz_FE_data/B/0021/B021_0.mat,source/12kHz_FE_data/B/0021/B021_0.mat,source,train,3,True,3,36000,48000,3,4,-0.00029171065057385297,0,False,0.125,0.09950283468131632,0.07831542466924622,1.126487624750499,5.793034547408266,3.7445738403168725,-0.006174583003554424
source/12kHz_FE_data/B/0021/B021_0.mat::w0004,source/12kHz_FE_data/B/0021/B021_0.mat,source/12kHz_FE_data/B/0021/B021_0.mat,source,train,3,True,4,48000,60000,4,5,9.183929952594728e-05,0,False,0.125,0.10341502203290133,0.08162315001992543,0.8893323353293413,4.5412777520016165,3.3325285973634875,-0.048119231412367604
source/12kHz_FE_data/B/0021/B021_0.mat::w0005,source/12kHz_FE_data/B/0021/B021_0.mat,source/12kHz_FE_data/B/0021/B021_0.mat,source,train,3,True,5,60000,72000,5,6,0.0005304818311294072,0,False,0.125,0.1084201017425535,0.08442144360946024,1.2539992015968062,6.03187145170644,4.146028079827464,-0.043939448946882294
source/12kHz_FE_data/B/0021/B021_0.mat::w0006,source/12kHz_FE_data/B/0021/B021_0.mat,source/12kHz_FE_data/B/0021/B021_0.mat,source,train,3,True,6,72000,84000,6,7,0.00029850416146872847,0,False,0.125,0.09963116234583283,0.07851491858986194,0.7987747504990019,4.161499773451953,3.2569623251689372,-0.01855997939095519
source/12kHz_FE_data/B/0021/B021_0.mat::w0007,source/12kHz_FE_data/B/0021/B021_0.mat,source/12kHz_FE_data/B/0021/B021_0.mat,source,train,3,True,7,84000,96000,7,8,2.8049670450764722e-05,0,False,0.125,0.0977032765703263,0.07763444979811211,0.745577245508982,3.9291212300055496,3.1171743388707975,-0.027765143012956125
source/12kHz_FE_data/B/0021/B021_1.mat::w0000,source/12kHz_FE_data/B/0021/B021_1.mat,source/12kHz_FE_data/B/0021/B021_1.mat,source,train,3,True,0,0,12000,0,1,-3.4081766674985075e-05,0,False,0.125,0.10062052449359012,0.08006867448570082,0.8174547904191616,4.120083289286491,3.1455237408350123,-0.050395508548097344
source/12kHz_FE_data/B/0021/B021_1.mat::w0001,source/12kHz_FE_data/B/0021/B021_1.mat,source/12kHz_FE_data/B/0021/B021_1.mat,source,train,3,True,1,12000,24000,1,2,-6.501635271126599e-06,0,False,0.125,0.11763442226562487,0.08967112983028941,1.2958262475049902,5.547749274144458,4.578859562310858,-0.013017028472194958
source/12kHz_FE_data/B/0021/B021_1.mat::w0002,source/12kHz_FE_data/B/0021/B021_1.mat,source/12kHz_FE_data/B/0021/B021_1.mat,source,train,3,True,2,24000,36000,2,3,3.3498015427476845e-05,0,False,0.125,0.09994046216558616,0.07946697670568861,0.7975564870259481,3.9981160568872833,3.096348129870261,-0.02120336278900781
source/12kHz_FE_data/B/0021/B021_1.mat::w0003,source/12kHz_FE_data/B/0021/B021_1.mat,source/12kHz_FE_data/B/0021/B021_1.mat,source,train,3,True,3,36000,48000,3,4,-2.7482839529276473e-05,0,False,0.125,0.09820011398779628,0.07800442000216234,0.7244606786427146,4.131623154608696,3.075723198429435,0.07441022716432955
source/12kHz_FE_data/B/0021/B021_1.mat::w0004,source/12kHz_FE_data/B/0021/B021_1.mat,source/12kHz_FE_data/B/0021/B021_1.mat,source,train,3,True,4,48000,60000,4,5,-5.8074788963741316e-05,0,False,0.125,0.11197102689619803,0.0852944830413839,1.4529822355289421,6.560073390884993,5.483273401681062,-0.026727929990409294
source/12kHz_FE_data/B/0021/B021_1.mat::w0005,source/12kHz_FE_data/B/0021/B021_1.mat,source/12kHz_FE_data/B/0021/B021_1.mat,source,train,3,True,5,60000,72000,5,6,1.4817975507316687e-05,0,False,0.125,0.10329091954819877,0.08049229536619261,1.5943007984031938,8.252227537879897,5.079122992535276,0.0893905253091248
source/12kHz_FE_data/B/0021/B021_1.mat::w0006,source/12kHz_FE_data/B/0021/B021_1.mat,source/12kHz_FE_data/B/0021/B021_1.mat,source,train,3,True,6,72000,84000,6,7,-1.6856874792084118e-05,0,False,0.125,0.09650527459113253,0.07687208961963572,0.7890286427145708,4.502142205710089,3.075526348533327,-0.03309734615158076
source/12kHz_FE_data/B/0021/B021_1.mat::w0007,source/12kHz_FE_data/B/0021/B021_1.mat,source/12kHz_FE_data/B/0021/B021_1.mat,source,train,3,True,7,84000,96000,7,8,9.468191429640556e-05,0,False,0.125,0.09701410153568082,0.07741546596873197,0.7378615768463074,3.9087924889049592,3.026901417113372,0.01895009919576309
source/12kHz_FE_data/B/0021/B021_2.mat::w0000,source/12kHz_FE_data/B/0021/B021_2.mat,source/12kHz_FE_data/B/0021/B021_2.mat,source,validation,3,True,0,0,12000,0,1,0.00013509188290086163,0,False,0.125,0.11125181600402366,0.08798380803371174,1.1025284431137725,5.714140061628237,3.545538398658288,0.08778333802969424
source/12kHz_FE_data/B/0021/B021_2.mat::w0001,source/12kHz_FE_data/B/0021/B021_2.mat,source/12kHz_FE_data/B/0021/B021_2.mat,source,validation,3,True,1,12000,24000,1,2,-4.290994677312271e-05,0,False,0.125,0.10328154614623787,0.08226439991365325,0.8365409181636726,4.2075381383965675,3.093497535451459,-0.017405008747036276
source/12kHz_FE_data/B/0021/B021_2.mat::w0002,source/12kHz_FE_data/B/0021/B021_2.mat,source/12kHz_FE_data/B/0021/B021_2.mat,source,validation,3,True,2,24000,36000,2,3,-0.000219862716234201,0,False,0.125,0.1089229329907783,0.08580618137043967,0.9993821357285428,4.606878062291973,3.5628117718177226,0.010012834421571918
source/12kHz_FE_data/B/0021/B021_2.mat::w0003,source/12kHz_FE_data/B/0021/B021_2.mat,source/12kHz_FE_data/B/0021/B021_2.mat,source,validation,3,True,3,36000,48000,3,4,-6.994862774451337e-05,0,False,0.125,0.10701668737361282,0.08438195145009982,1.5086162674650698,7.5549042346528905,4.400105231853495,0.01905275470978942
source/12kHz_FE_data/B/0021/B021_2.mat::w0004,source/12kHz_FE_data/B/0021/B021_2.mat,source/12kHz_FE_data/B/0021/B021_2.mat,source,validation,3,True,4,48000,60000,4,5,0.0002771210994677287,0,False,0.125,0.10586143798617627,0.08432480866653361,1.1744059880239521,5.973069504578975,3.3670416915644856,-0.012148516436646462
source/12kHz_FE_data/B/0021/B021_2.mat::w0005,source/12kHz_FE_data/B/0021/B021_2.mat,source/12kHz_FE_data/B/0021/B021_2.mat,source,validation,3,True,5,60000,72000,5,6,4.6767781104455315e-05,0,False,0.125,0.10576208761605314,0.08367116341009648,0.9599916167664669,5.14640403734781,3.228397641804691,0.022507862745689812
source/12kHz_FE_data/B/0021/B021_2.mat::w0006,source/12kHz_FE_data/B/0021/B021_2.mat,source/12kHz_FE_data/B/0021/B021_2.mat,source,validation,3,True,6,72000,84000,6,7,-0.00012277388556221195,0,False,0.125,0.1105541010645785,0.08715431011665004,1.0590770459081837,4.9217974530052,3.4081049194719006,0.004977163978420451
source/12kHz_FE_data/B/0021/B021_2.mat::w0007,source/12kHz_FE_data/B/0021/B021_2.mat,source/12kHz_FE_data/B/0021/B021_2.mat,source,validation,3,True,7,84000,96000,7,8,-3.4855871590175427e-06,0,False,0.125,0.10658668537766385,0.08515844977922489,0.8584696606786426,4.039337455644205,2.973648393019086,-0.014215055294416738
source/12kHz_FE_data/B/0021/B021_3.mat::w0000,source/12kHz_FE_data/B/0021/B021_3.mat,source/12kHz_FE_data/B/0021/B021_3.mat,source,validation,3,True,0,0,12000,0,1,0.00012857755738522795,0,False,0.125,0.11122179594374028,0.08873109163205811,0.9486211576846308,5.014323823018394,3.0681835192351086,-0.0028199497743574397
source/12kHz_FE_data/B/0021/B021_3.mat::w0001,source/12kHz_FE_data/B/0021/B021_3.mat,source/12kHz_FE_data/B/0021/B021_3.mat,source,validation,3,True,1,12000,24000,1,2,0.00025602145292747693,0,False,0.125,0.11823061001988965,0.0923483984135188,1.1800912175648701,4.992925019873669,3.6351046956716466,-1.971803292299749e-05
source/12kHz_FE_data/B/0021/B021_3.mat::w0002,source/12kHz_FE_data/B/0021/B021_3.mat,source/12kHz_FE_data/B/0021/B021_3.mat,source,validation,3,True,2,24000,36000,2,3,-7.69705630405872e-05,0,False,0.125,0.1115308239924123,0.08866616014606203,1.001006487025948,4.91959676233631,3.179380926442326,-0.026567549428963878
source/12kHz_FE_data/B/0021/B021_3.mat::w0003,source/12kHz_FE_data/B/0021/B021_3.mat,source/12kHz_FE_data/B/0021/B021_3.mat,source,validation,3,True,3,36000,48000,3,4,-0.00016630988439787222,0,False,0.125,0.11144809744538245,0.08825369053310878,1.122426746506986,5.176395491626841,3.337057053598732,-0.043771961521833776
source/12kHz_FE_data/B/0021/B021_3.mat::w0004,source/12kHz_FE_data/B/0021/B021_3.mat,source/12kHz_FE_data/B/0021/B021_3.mat,source,validation,3,True,4,48000,60000,4,5,3.355300648702392e-05,0,False,0.125,0.11490547178872547,0.09152379044811489,0.9425298403193612,4.3677298341948045,3.077123318279002,-0.026393941959446318
source/12kHz_FE_data/B/0021/B021_3.mat::w0005,source/12kHz_FE_data/B/0021/B021_3.mat,source/12kHz_FE_data/B/0021/B021_3.mat,source,validation,3,True,5,60000,72000,5,6,0.0001176808674318018,0,False,0.125,0.11223947793196708,0.08931847491778387,0.9628342315369262,4.36092949537152,3.072332496415808,-0.005460879788812777
source/12kHz_FE_data/B/0021/B021_3.mat::w0006,source/12kHz_FE_data/B/0021/B021_3.mat,source/12kHz_FE_data/B/0021/B021_3.mat,source,validation,3,True,6,72000,84000,6,7,-0.00017260424567531714,0,False,0.125,0.10935907851971174,0.08667763828939204,1.0180621756487027,5.077582282169103,3.0970917490533405,-0.02430729524101587
source/12kHz_FE_data/B/0021/B021_3.mat::w0007,source/12kHz_FE_data/B/0021/B021_3.mat,source/12kHz_FE_data/B/0021/B021_3.mat,source,validation,3,True,7,84000,96000,7,8,-0.00011994819111776582,0,False,0.125,0.11595477467750523,0.09117566436802921,1.3762316367265468,6.0770881126074965,3.6204397619240467,-0.002599986365324071
source/12kHz_FE_data/IR/0007/IR007_0.mat::w0000,source/12kHz_FE_data/IR/0007/IR007_0.mat,source/12kHz_FE_data/IR/0007/IR007_0.mat,source,train,2,True,0,0,12000,0,1,-0.00046073540128077216,0,False,0.125,0.12224348555480039,0.0943270225258267,1.251075369261477,5.369696280105145,4.073656730216209,-0.13155899746606958
source/12kHz_FE_data/IR/0007/IR007_0.mat::w0001,source/12kHz_FE_data/IR/0007/IR007_0.mat,source/12kHz_FE_data/IR/0007/IR007_0.mat,source,train,2,True,1,12000,24000,1,2,-0.00031048290627079165,0,False,0.125,0.12154287223048096,0.09406434315472888,1.2155020758483035,5.135933024057638,4.03044071302861,-0.13296502800144402
source/12kHz_FE_data/IR/0007/IR007_0.mat::w0002,source/12kHz_FE_data/IR/0007/IR007_0.mat,source/12kHz_FE_data/IR/0007/IR007_0.mat,source,train,2,True,2,24000,36000,2,3,-0.0002457254345475719,0,False,0.125,0.12301296686979289,0.09457539576804724,1.2769025548902195,5.281377486354707,4.119608365599984,-0.12135891431199208
source/12kHz_FE_data/IR/0007/IR007_0.mat::w0003,source/12kHz_FE_data/IR/0007/IR007_0.mat,source/12kHz_FE_data/IR/0007/IR007_0.mat,source,train,2,True,3,36000,48000,3,4,5.1950476962741244e-05,0,False,0.125,0.12214781408128669,0.09410599410065204,1.1279495409181637,4.633397716782864,4.034854775085624,-0.13856883475093618
source/12kHz_FE_data/IR/0007/IR007_0.mat::w0004,source/12kHz_FE_data/IR/0007/IR007_0.mat,source/12kHz_FE_data/IR/0007/IR007_0.mat,source,train,2,True,4,48000,60000,4,5,0.00015201051688290093,0,False,0.125,0.12033548369076362,0.09304797109630075,1.1610863073852293,5.397835282484137,3.9350859007935814,-0.16605819059802268
source/12kHz_FE_data/IR/0007/IR007_0.mat::w0005,source/12kHz_FE_data/IR/0007/IR007_0.mat,source/12kHz_FE_data/IR/0007/IR007_0.mat,source,train,2,True,5,60000,72000,5,6,0.0002901074496839652,0,False,0.125,0.12191744061082604,0.09461000365533931,1.130223632734531,4.861277295728015,3.9200526196734997,-0.17676668316218855
source/12kHz_FE_data/IR/0007/IR007_0.mat::w0006,source/12kHz_FE_data/IR/0007/IR007_0.mat,source/12kHz_FE_data/IR/0007/IR007_0.mat,source,train,2,True,6,72000,84000,6,7,7.17540265302725e-05,0,False,0.125,0.12139468397924229,0.09415806141133787,1.1687207584830337,5.007529571894745,3.9241369852703936,-0.18685753528134852
source/12kHz_FE_data/IR/0007/IR007_0.mat::w0007,source/12kHz_FE_data/IR/0007/IR007_0.mat,source/12kHz_FE_data/IR/0007/IR007_0.mat,source,train,2,True,7,84000,96000,7,8,0.0004511212720392544,0,False,0.125,0.12180654016708085,0.09410688529647926,1.1864261876247504,5.035052512969148,3.9479791430648867,-0.15692840488150964
source/12kHz_FE_data/IR/0007/IR007_1.mat::w0000,source/12kHz_FE_data/IR/0007/IR007_1.mat,source/12kHz_FE_data/IR/0007/IR007_1.mat,source,train,2,True,0,0,12000,0,1,-4.890481828010782e-05,0,False,0.125,0.11898996085170367,0.09184504181759648,1.152477245508982,5.1600016809193505,3.9985953448024496,-0.19188028850059755
source/12kHz_FE_data/IR/0007/IR007_1.mat::w0001,source/12kHz_FE_data/IR/0007/IR007_1.mat,source/12kHz_FE_data/IR/0007/IR007_1.mat,source,train,2,True,1,12000,24000,1,2,2.480012183965297e-05,0,False,0.125,0.12165815470176179,0.0942274995347982,1.0746708183632734,4.756370389494537,3.80663798519386,-0.1833062337453917
source/12kHz_FE_data/IR/0007/IR007_1.mat::w0002,source/12kHz_FE_data/IR/0007/IR007_1.mat,source/12kHz_FE_data/IR/0007/IR007_1.mat,source,train,2,True,2,24000,36000,2,3,0.00013123574060212712,0,False,0.125,0.1195074517463443,0.09241778774665503,1.0592394810379242,5.024991989140687,3.929264394111913,-0.20375956010990728
