window_id,ac_rms,mean_abs,peak_to_peak,crest_factor,kurtosis_pearson,skewness
source/12kHz_FE_data/IR/0007/IR007_2.mat::w0005,-0.6107502750484984,-0.5437339237289375,-0.7611237934347629,-0.6738485928103982,-0.579226519670958,-1.4073921854605564
source/12kHz_FE_data/IR/0007/IR007_2.mat::w0006,-0.611170211565191,-0.5458844460787472,-0.742312161873335,-0.4237037580440218,-0.5602184625308949,-1.4749659511680657
source/12kHz_FE_data/IR/0007/IR007_2.mat::w0007,-0.6157620669933852,-0.5490872701025653,-0.7355003710763548,-0.32952436651899814,-0.5685064080272675,-1.2747829071944383
source/12kHz_FE_data/IR/0007/IR007_3.mat::w0000,-0.6092757105945626,-0.5423460882401566,-0.7669454983600892,-0.6661019341474048,-0.5983268192822544,-0.9222447272233961
source/12kHz_FE_data/IR/0007/IR007_3.mat::w0001,-0.6139480941656296,-0.5463442311312394,-0.7589060010822578,-0.5935779102342335,-0.5865894558404822,-0.7561839571647037
source/12kHz_FE_data/IR/0007/IR007_3.mat::w0002,-0.6148485792920407,-0.5482968197111463,-0.7242529955743641,-0.386736607069554,-0.5637272985051218,-0.5120977344488787
source/12kHz_FE_data/IR/0007/IR007_3.mat::w0003,-0.6028944783892842,-0.535579118764225,-0.7491239526703153,-0.6127867285493067,-0.5930231875119438,-0.9456208002961713
source/12kHz_FE_data/IR/0007/IR007_3.mat::w0004,-0.6055344545134149,-0.5362870294853209,-0.771262272760501,-0.6773229318390722,-0.6052806228962557,-0.6818513154402991
source/12kHz_FE_data/IR/0007/IR007_3.mat::w0005,-0.6025242880385429,-0.5343765929275868,-0.7575990877316743,-0.6199701512989887,-0.5946670814005772,-0.846568586374223
source/12kHz_FE_data/IR/0007/IR007_3.mat::w0006,-0.6083996872860146,-0.5404664852079338,-0.7545100198121136,-0.6491265244677872,-0.5891317507583094,-1.0180523770061343
source/12kHz_FE_data/IR/0007/IR007_3.mat::w0007,-0.6085499575395527,-0.540789994715466,-0.7433418511798552,-0.4479616754570446,-0.5737622655710184,-1.1437682234971478
source/12kHz_FE_data/IR/0014/IR014_0.mat::w0000,-0.47055915622687833,-0.402870917882784,-0.5857597838473876,-0.39032927154248054,-0.5590194719214421,-0.22251105816226113
source/12kHz_FE_data/IR/0014/IR014_0.mat::w0001,-0.47344292057363385,-0.39971598308712675,-0.6533232437290638,-0.781419855404289,-0.6132985051325615,0.04052408433047002
source/12kHz_FE_data/IR/0014/IR014_0.mat::w0002,-0.46184417506145603,-0.3866181862100373,-0.6040961741904216,-0.41693030338694087,-0.5958435314531454,0.19982247371999598
source/12kHz_FE_data/IR/0014/IR014_0.mat::w0003,-0.4842303769447239,-0.4153597575394434,-0.6006110719221992,-0.43246846582374593,-0.5794022516452428,0.14880087664945932
source/12kHz_FE_data/IR/0014/IR014_0.mat::w0004,-0.4733945955084878,-0.40140930816059195,-0.6185118244817055,-0.5733724550699559,-0.5900258196004917,-0.11658041772132684
source/12kHz_FE_data/IR/0014/IR014_0.mat::w0005,-0.467141150439211,-0.3953881852400359,-0.6286107003725773,-0.616548108712201,-0.5813697318753775,-0.34566868385751287
source/12kHz_FE_data/IR/0014/IR014_0.mat::w0006,-0.4774509389688746,-0.4088229447987506,-0.5681362553319445,-0.32971542410398635,-0.5507080407502165,-0.0984152601351521
source/12kHz_FE_data/IR/0014/IR014_0.mat::w0007,-0.47509491125446807,-0.40358646460741016,-0.5201368922741535,0.06341379870525561,-0.5795431248088654,-0.23752962358821952
source/12kHz_FE_data/IR/0014/IR014_1.mat::w0000,-0.5366739296290625,-0.46672289896565394,-0.6729269439878152,-0.5289467115310046,-0.5803960496379482,0.2385248565701693
source/12kHz_FE_data/IR/0014/IR014_1.mat::w0001,-0.5405298820765163,-0.4719276514755525,-0.5770866316116975,0.02284786070618584,-0.479811243066778,0.3157096410578634
source/12kHz_FE_data/IR/0014/IR014_1.mat::w0002,-0.5350775814457895,-0.46520114503962334,-0.5961358837823226,-0.05797591005945232,-0.5449669358186401,-0.23530336542344876
source/12kHz_FE_data/IR/0014/IR014_1.mat::w0003,-0.5313962935540879,-0.46650351124553524,-0.4438606767219209,0.9984417126732772,-0.34847985105806767,-0.293442728385016
source/12kHz_FE_data/IR/0014/IR014_1.mat::w0004,-0.524989635541414,-0.45827533674785403,-0.5664333076326995,-0.023891492168878835,-0.4827695962733887,0.16515338666087523
source/12kHz_FE_data/IR/0014/IR014_1.mat::w0005,-0.5375527888074281,-0.4707732844326855,-0.5172062380940573,0.45581146211402984,-0.46448668514181707,0.15407213688374716
source/12kHz_FE_data/IR/0014/IR014_1.mat::w0006,-0.5431092694118007,-0.4766321183458253,-0.5985912967440249,0.05147338032679977,-0.5157096901226687,-0.08198522454275786
source/12kHz_FE_data/IR/0014/IR014_1.mat::w0007,-0.5320698649592499,-0.4628899951048429,-0.6119376542939222,-0.22982781245157197,-0.5486248814779883,0.13551547667829617
source/12kHz_FE_data/IR/0014/IR014_2.mat::w0000,-0.5512030939020164,-0.48692924131823984,-0.6069080180659193,-0.06562009999189967,-0.47772103317821407,0.09646608981951461
source/12kHz_FE_data/IR/0014/IR014_2.mat::w0001,-0.5499090882171817,-0.48337093517447166,-0.6596597933076501,-0.40794073280187265,-0.5226531410308346,-0.18149759648051902
source/12kHz_FE_data/IR/0014/IR014_2.mat::w0002,-0.538561504505433,-0.4738915121426185,-0.5508295542954307,0.125316284073855,-0.45602572559243476,-0.11411229857599682
source/12kHz_FE_data/IR/0014/IR014_2.mat::w0003,-0.5449248026535853,-0.4805884050698699,-0.6325710438591937,-0.23197858367702082,-0.47622162092779174,0.23521477342579716
source/12kHz_FE_data/IR/0014/IR014_2.mat::w0004,-0.5436658128841676,-0.4773617918355764,-0.6297988034185622,-0.08925436018582318,-0.524936213446668,-0.1043823264065235
source/12kHz_FE_data/IR/0014/IR014_2.mat::w0005,-0.5486657487140433,-0.48121877574651917,-0.6245711500162285,-0.098308931592243,-0.4879675890842128,0.013150047822484788
source/12kHz_FE_data/IR/0014/IR014_2.mat::w0006,-0.5573951817181207,-0.4926746050212489,-0.5726906503415534,0.2688510801847705,-0.4271251601003056,0.43097312170876545
source/12kHz_FE_data/IR/0014/IR014_2.mat::w0007,-0.5533156167151537,-0.4861420807029451,-0.6879366458020914,-0.5744224494495453,-0.5526837181300436,-0.366650779030893
source/12kHz_FE_data/IR/0014/IR014_3.mat::w0000,-0.5334593985567602,-0.4766993054420753,-0.5743935980407985,-0.010784659915914863,-0.3383402384122029,0.0750454225129872
source/12kHz_FE_data/IR/0014/IR014_3.mat::w0001,-0.564170573249371,-0.4995822621820727,-0.6895603866316042,-0.5267499692822745,-0.5084056950491069,-0.07488246312528005
source/12kHz_FE_data/IR/0014/IR014_3.mat::w0002,-0.5534568458361919,-0.4898521453536577,-0.5732450984296797,0.21503553860133975,-0.47745127546925215,-0.14126114417092284
source/12kHz_FE_data/IR/0014/IR014_3.mat::w0003,-0.5466622827434042,-0.4839019287058773,-0.6045318119739495,-0.09450547482690023,-0.4608201903654215,0.028970919001041175
source/12kHz_FE_data/IR/0014/IR014_3.mat::w0004,-0.5293767786417056,-0.47481777989222046,-0.45459320757065147,0.7941650281930108,-0.23467961530569564,0.7256473553245816
source/12kHz_FE_data/IR/0014/IR014_3.mat::w0005,-0.5584280055195537,-0.49197214431740416,-0.6389471968726462,-0.2583437394421098,-0.514804063029311,-0.10903843360530552
source/12kHz_FE_data/IR/0014/IR014_3.mat::w0006,-0.5378168554839002,-0.4775374020904174,-0.5284932170309139,0.32187905130558225,-0.38912999971781204,-0.36123892667129964
source/12kHz_FE_data/IR/0014/IR014_3.mat::w0007,-0.5628085556069952,-0.4979028215992902,-0.6644914123613223,-0.3566219454576333,-0.5203805961164091,0.24126179629845795
source/12kHz_FE_data/IR/0021/IR021_0.mat::w0000,-0.43837418065268263,-0.3775956623229941,-0.5733856523279804,-0.5228720415133545,-0.4984432568483318,-0.379759888332971
source/12kHz_FE_data/IR/0021/IR021_0.mat::w0001,-0.45084568347119086,-0.39092417109021155,-0.600088558590892,-0.44993664735785244,-0.48109063143602504,-0.29364837112299585
source/12kHz_FE_data/IR/0021/IR021_0.mat::w0002,-0.45723152245463783,-0.39890966521243854,-0.5980540514470514,-0.5714628730526512,-0.47497567679342956,-0.2839051820959078
source/12kHz_FE_data/IR/0021/IR021_0.mat::w0003,-0.4232013839842008,-0.36887182862552825,-0.5619415496438753,-0.46667682531953664,-0.4082908773605451,-0.4281987799232208
source/12kHz_FE_data/IR/0021/IR021_0.mat::w0004,-0.41994117470263037,-0.3670063582098088,-0.5485138024945255,-0.4393091802368605,-0.41718033125854637,-0.5116037025926065
source/12kHz_FE_data/IR/0021/IR021_0.mat::w0005,-0.43368843009175834,-0.37706820668285856,-0.547293098208221,-0.39205732125123566,-0.44624437837924724,-0.322315110799549
source/12kHz_FE_data/IR/0021/IR021_0.mat::w0006,-0.419239486602937,-0.3655331005956126,-0.5245574808757991,-0.32920340307349216,-0.41631117201840345,-0.40333552073713347
source/12kHz_FE_data/IR/0021/IR021_0.mat::w0007,-0.4230578894315912,-0.363890825058812,-0.5100616174759328,-0.21123130489324257,-0.47201575031980153,-0.3974915200823197
source/12kHz_FE_data/IR/0021/IR021_1.mat::w0000,-0.4365068004893395,-0.3690169524148905,-0.606395530736799,-0.67401453354814,-0.5383554209182669,-0.42946891868235976
source/12kHz_FE_data/IR/0021/IR021_1.mat::w0001,-0.4309327321010448,-0.36349250507706277,-0.6451528918269679,-0.9031303540353052,-0.5666774851466644,-0.24681675242192472
source/12kHz_FE_data/IR/0021/IR021_1.mat::w0002,-0.4305791689590495,-0.35827027335867284,-0.5956126428744422,-0.5130398621720447,-0.570098862963438,-0.3787508874900472
source/12kHz_FE_data/IR/0021/IR021_1.mat::w0003,-0.45451814110072614,-0.38152710838163095,-0.5580251233919818,-0.26123826072937295,-0.5781881627853006,-0.3349642991351812
source/12kHz_FE_data/IR/0021/IR021_1.mat::w0004,-0.444975254662307,-0.38142446693545706,-0.6033437700210376,-0.6443053822447878,-0.522938851413756,-0.36400825141376913
source/12kHz_FE_data/IR/0021/IR021_1.mat::w0005,-0.4338342490949855,-0.3700426110822093,-0.6425080325399747,-0.8672525306593898,-0.5336642357237988,-0.584241961293702
source/12kHz_FE_data/IR/0021/IR021_1.mat::w0006,-0.42852338762211767,-0.35694354781828336,-0.6023265164491172,-0.7017840850774499,-0.5727856633893773,-0.376401639505086
source/12kHz_FE_data/IR/0021/IR021_1.mat::w0007,-0.4358260669877356,-0.37498981335197906,-0.5912893151937803,-0.5427253516529406,-0.503839304212685,-0.3385252516050341
source/12kHz_FE_data/IR/0021/IR021_2.mat::w0000,-0.4387381348494115,-0.36789338133461946,-0.5831512866184168,-0.6088446957904973,-0.5757504058824009,-0.36164445405220524
source/12kHz_FE_data/IR/0021/IR021_2.mat::w0001,-0.43324711416606493,-0.36480086416425217,-0.6014109882343888,-0.6700944969486102,-0.5620906020610001,-0.2626422449767138
source/12kHz_FE_data/IR/0021/IR021_2.mat::w0002,-0.4360137119699945,-0.3677434796284182,-0.6066498441297791,-0.7116883114698923,-0.5712508935154443,-0.2890929480621232
source/12kHz_FE_data/IR/0021/IR021_2.mat::w0003,-0.442351153788883,-0.37296512107992374,-0.6083791752020438,-0.5311902643346047,-0.5731346479714059,-0.35261645114131945
source/12kHz_FE_data/IR/0021/IR021_2.mat::w0004,-0.4428290683175835,-0.36952999755797555,-0.6484589659357094,-0.8716551444759892,-0.5903954310711919,-0.31301616749518507
source/12kHz_FE_data/IR/0021/IR021_2.mat::w0005,-0.4373715925386545,-0.3651076877824168,-0.6445425396838156,-0.8084957360605369,-0.5937460956898438,-0.31993922505206684
source/12kHz_FE_data/IR/0021/IR021_2.mat::w0006,-0.44752364732948824,-0.3735815318719587,-0.6012584001986007,-0.506929235605992,-0.5871432576826627,-0.5329630257910679
source/12kHz_FE_data/IR/0021/IR021_2.mat::w0007,-0.451921337838404,-0.3811008483362954,-0.6637686321931121,-0.8851412621742415,-0.57509586376679,-0.2752039943266704
source/12kHz_FE_data/IR/0021/IR021_3.mat::w0000,-0.41244161597272616,-0.33980344773621574,-0.6303518523555254,-0.8847636440713914,-0.587490815964032,-0.25059027747393553
source/12kHz_FE_data/IR/0021/IR021_3.mat::w0001,-0.4085037972874255,-0.32940955773892333,-0.6162120277058312,-0.8438907393743245,-0.6279595446886005,0.01886385441133886
source/12kHz_FE_data/IR/0021/IR021_3.mat::w0002,-0.424828374807083,-0.34873844747498517,-0.6574616600472052,-0.979640629481934,-0.609404795672659,-0.3541232016758465
source/12kHz_FE_data/IR/0021/IR021_3.mat::w0003,-0.4109722665824634,-0.33953859635267425,-0.567536444289438,-0.5406464309430196,-0.5707608715173619,-0.16209760927922878
source/12kHz_FE_data/IR/0021/IR021_3.mat::w0004,-0.41774449039430356,-0.34408422348955625,-0.5977488753754752,-0.7069206428208776,-0.5803932896574068,-0.3388373863394088
source/12kHz_FE_data/IR/0021/IR021_3.mat::w0005,-0.41520107310204546,-0.34083318326367323,-0.5988169916259917,-0.7163433292444117,-0.5829059429806098,-0.165175204492184
source/12kHz_FE_data/IR/0021/IR021_3.mat::w0006,-0.43968231587254525,-0.3652332732168143,-0.5968842098393428,-0.6131570067980906,-0.5972486634051857,-0.20221729103484115
source/12kHz_FE_data/IR/0021/IR021_3.mat::w0007,-0.4206718674675347,-0.3429163254086735,-0.6113800732392091,-0.7717161067910607,-0.6128018256808591,-0.04929149363913798
source/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat::w0000,-0.5509441104021505,-0.5099523539355229,-0.6269473561081985,-0.18923006156681038,-0.19985060256171666,-0.22086611618388993
source/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat::w0001,-0.5403053568473087,-0.5069057971010884,-0.6047694325831464,-0.13458365447703147,-0.10195216007129097,0.1657411438098575
source/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat::w0002,-0.5387637190840674,-0.5015222038822238,-0.5414039367972837,0.1989731117473732,-0.15879787779407764,-0.43853172525348566
source/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat::w0003,-0.5382759794927207,-0.5020872102658753,-0.5921359368608401,-0.10925474395232918,-0.16213618246839004,-0.4101344297993003
source/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat::w0004,-0.5510445673009341,-0.5113907203141529,-0.5943141257784791,-0.031415463579614424,-0.1620044717642659,-0.27737025921320163
source/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat::w0005,-0.5437242787786933,-0.5069902407223394,-0.5979972452210324,-0.02139635960362938,-0.15717730870431057,-0.2757663090022914
source/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat::w0006,-0.5375703058363782,-0.4982428625069367,-0.6052842772364065,-0.16942305638266886,-0.23154271164198745,-0.4033756313761352
source/12kHz_FE_data/OR/Centered/0007/OR007@6_0.mat::w0007,-0.5362113829221313,-0.49885182808165796,-0.5912250578589182,-0.1291664089743686,-0.17116966763930733,-0.16007340286366495
source/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat::w0000,-0.5650744899117038,-0.5295296650416702,-0.6187890485257687,-0.034751104125347855,-0.05180947546739322,0.10603614798779523
source/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat::w0001,-0.5596204884491977,-0.5281606042870275,-0.5771658384814299,0.216047713080657,0.06459553790660713,0.3552784993086873
source/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat::w0002,-0.5549389770483383,-0.5220957060569058,-0.6094426378973538,-0.03461449246184045,-0.01416304713847139,0.23281566890974606
source/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat::w0003,-0.5591151973582026,-0.528329302567223,-0.605403087541005,0.008738536186101896,0.05318975210220475,0.18060582820916385
source/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat::w0004,-0.568692027341392,-0.535816715296915,-0.5989477276578203,0.11446251983133765,0.008812694215840302,0.3246711194296087
source/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat::w0005,-0.5581039299717098,-0.5253980941849861,-0.5991061413972849,0.09095522916064537,-0.013444868421758566,0.15908272185710487
source/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat::w0006,-0.5646909405820476,-0.5358662384894126,-0.5981556589604969,0.04091779195080357,0.07096145797331062,0.3774372909657359
source/12kHz_FE_data/OR/Centered/0007/OR007@6_1.mat::w0007,-0.5746479019547949,-0.5400142661382541,-0.6150663256483491,0.06824047391614542,-0.027560154602737127,-0.10401945712246409
source/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat::w0000,-0.5584889621964991,-0.5252565762388851,-0.5739579602572707,0.33056860371910013,-0.0031609452524941992,0.2565176282527703
source/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat::w0001,-0.5533740191098472,-0.5279129912423717,-0.5790271999201397,0.10326706456602588,0.11000299551480514,0.023336425950368805
source/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat::w0002,-0.5697655968798281,-0.5358523556608781,-0.6170464973916574,0.0360492404416827,-0.017747382597989768,0.14268255790523363
source/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat::w0003,-0.5494219921846547,-0.5202742509303776,-0.55403743251959,0.2576422350862741,0.08171669992208064,0.07176354133618511
source/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat::w0004,-0.5497197378094343,-0.5228477457840102,-0.5826311124929605,0.025789876886970344,0.09336467902294536,-0.10946120341732425
source/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat::w0005,-0.5546483079641091,-0.5216745313587863,-0.5859181975868522,0.08811547349492162,-0.005826332317501525,0.2689890522877914
source/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat::w0006,-0.5577272356161909,-0.5257095159115373,-0.5873835246769004,0.25602238736002697,-0.02299097732391975,0.039675520933382134
source/12kHz_FE_data/OR/Centered/0007/OR007@6_2.mat::w0007,-0.5524669692592159,-0.5230438849926649,-0.5782351312228163,0.2136019647974983,0.0321481994595626,0.2848967085719474
source/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat::w0000,-0.5349349478774541,-0.5061776586597058,-0.5166913934407971,0.5910600130205668,0.17132768907746024,-0.012199515070824974
source/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat::w0001,-0.5424668670045364,-0.5101501759713184,-0.5553839493050395,0.12566562692091918,0.06185284767596663,0.23574099118174952
source/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat::w0002,-0.5466075806040049,-0.5121038567350656,-0.5984328830045602,-0.07504049237128056,-0.0021615750116384595,0.4885898654791499
source/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat::w0003,-0.5495107309783441,-0.5175160000941769,-0.5831855605810868,0.04352755921387733,0.06847501196610262,0.159286128249774
source/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat::w0004,-0.5525795869974574,-0.5187390315419702,-0.5698788064660557,0.12460182755603758,0.047734447055034414,0.0006196276520411006
source/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat::w0005,-0.5444203610164573,-0.5112274716737775,-0.5577205519621433,0.15752311470598243,0.03960792995719611,0.47792687773801834
source/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat::w0006,-0.5484887118736615,-0.5123667972691466,-0.5667897385464948,0.12428921087077292,-0.009078191620562925,0.18489407570274247
source/12kHz_FE_data/OR/Centered/0007/OR007@6_3.mat::w0007,-0.540912508627421,-0.5081494555404105,-0.582710319362693,-0.0412761891760144,0.03172607490036451,0.3453971010523366
source/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat::w0000,0.37541602762767934,0.2810781290966748,0.10219148321275208,-0.604362550779,-0.33128117030718857,0.24421071523213952
source/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat::w0001,0.3792552187017587,0.27653601443900233,0.11530022015345237,-0.5700857690975433,-0.3098065441629637,0.2816213838933318
source/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat::w0002,0.38425721957435377,0.2800518667536659,0.0800927665574323,-0.643258206347711,-0.304956375916343,0.33597407421385284
source/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat::w0003,0.38104593950655885,0.2793651732536769,0.09240943480080939,-0.5615368782500751,-0.3158692987114402,0.30660496615466953
source/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat::w0004,0.38101052831315496,0.2798743603650747,0.08654812644061693,-0.6202555029855606,-0.31327801458912996,0.2919987980187348
source/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat::w0005,0.3723175387303554,0.2708412990431903,0.07213247614933324,-0.6828533983691605,-0.30791314029367106,0.28819651558953796
source/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat::w0006,0.3788120179416983,0.28138850909901325,0.12278526934315721,-0.5865985905102072,-0.325886057703044,0.24339331982457682
source/12kHz_FE_data/OR/Centered/0014/OR014@6_0.mat::w0007,0.38688751912555586,0.28862292661728783,0.10096377673190107,-0.6763694651909148,-0.3270690336990348,0.28999682497292695
source/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat::w0000,-0.0009537652234885947,-0.01446800093225738,-0.17695332744140688,-0.5841603691001553,-0.30322752468976477,0.0669509727825668
source/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat::w0001,0.010463753731810974,-0.02103935595934187,-0.16299311665108396,-0.6166467040036782,-0.2533617312716537,0.027948236256279176
source/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat::w0002,-0.0006356678602950783,-0.006936983840231778,-0.09774645770907847,-0.41481292863521263,-0.2990486196203611,0.04430382647119424
source/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat::w0003,-0.0017039317339692013,-0.026246347027310084,-0.16121096208210653,-0.5693849707123502,-0.26825533728929807,0.07413277502717035
source/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat::w0004,-0.02300420503730651,-0.05671976434065365,-0.1410132103003628,-0.47055300190738114,-0.19507751563459721,0.09399557679391203
source/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat::w0005,-0.036421566988611,-0.05345758281721107,-0.17695332744140688,-0.462755912723212,-0.2702849024841327,0.04390191317538195
source/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat::w0006,-0.023378279164464867,-0.04916384723317112,-0.10814235936144655,-0.33051854238788847,-0.24880208984460403,0.11385851017511314
source/12kHz_FE_data/OR/Centered/0021/OR021@6_0.mat::w0007,-0.02747819538588181,-0.0638050465231798,-0.10715227348979232,-0.3631768369647447,-0.1886171752438447,0.14870759908547676
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat::w0000,-0.6825341607892744,-0.6160657859619392,-0.8146227684048486,-0.5938448783765099,-0.6326927735354911,-0.006029592386742994
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat::w0001,-0.6677300763031717,-0.6004486135691071,-0.8373495532960771,-0.8402876262941207,-0.6366361369685849,-0.33470343736039515
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat::w0002,-0.6688296382864414,-0.6020963776623603,-0.8154542361447715,-0.6965889358935395,-0.6301423317264669,-0.381910482814115
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat::w0003,-0.6662787936587496,-0.597667276937942,-0.840744713234096,-0.9307897688765683,-0.6540788795213274,-0.021157911022105496
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat::w0004,-0.6871916420421564,-0.619857170007146,-0.8436251550474008,-0.7080342319566869,-0.6461570250054618,0.10165444030070882
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat::w0005,-0.6750003343632215,-0.6067690425257762,-0.8106436013637884,-0.5649140560053126,-0.6477234816220657,0.10112397780252283
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat::w0006,-0.6695859142482827,-0.6021136035581043,-0.8177902645569363,-0.5725108513485576,-0.633823001685435,-0.3011335250384612
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_0.mat::w0007,-0.673850338116965,-0.6050880568926685,-0.8277876742869626,-0.5560628149185908,-0.6537163155329532,-0.091729006878018
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat::w0000,-0.666935931037963,-0.5948095106003585,-0.8480929364008597,-0.8705996057027907,-0.696569209247445,-0.020253343565678306
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat::w0001,-0.6699362032333579,-0.598867449565945,-0.6983919526067588,0.4558348067356361,-0.6113863099266675,-0.20491253681446978
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat::w0002,-0.6596390285159824,-0.597255613721385,-0.6005714684873331,1.017223485228401,-0.09625662298679201,0.17650260339745222
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat::w0003,-0.6758146434012388,-0.60502901225726,-0.8302713907110859,-0.6999733294823639,-0.6730960964719381,-0.14507680458393338
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat::w0004,-0.6733065035472469,-0.6025344650191057,-0.8493998497514432,-0.9279595215517964,-0.6894984378418666,-0.1965737831380615
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat::w0005,-0.6714412459562956,-0.5999777244313637,-0.8519344695828777,-1.0080399837752567,-0.692727687390086,-0.031197617786032153
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat::w0006,-0.6715585770889831,-0.6009973894393147,-0.8533997966729258,-1.0121843135637747,-0.6785710181835926,0.15826000518392425
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_1.mat::w0007,-0.6682712131597216,-0.597300468120837,-0.8366079402896721,-0.8728972411997138,-0.6740188595637484,0.031491930406220295
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat::w0000,-0.6604961889696785,-0.5872962460067658,-0.8390237498165082,-0.910639880187488,-0.703072685382652,-0.3978346870610887
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat::w0001,-0.6556433229451568,-0.583396521368313,-0.820924980082671,-0.8047815679197653,-0.6917958086714872,-0.21932980984965605
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat::w0002,-0.6560355108547936,-0.5834878177656009,-0.8316575109314016,-0.9380225597646795,-0.6951181587333357,-0.07614402776806145
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat::w0003,-0.6537969220178633,-0.5808556466753877,-0.8243308754811612,-0.8559348935272696,-0.6864802275350109,-0.2674740010939946
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat::w0004,-0.6526055161074195,-0.5787339253268231,-0.8308654422340783,-0.8802663189182346,-0.7000638935201247,-0.3595831059507717
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat::w0005,-0.6425149215041942,-0.5715204735662189,-0.7478962461894642,-0.20205476986122148,-0.6192040015666643,-0.20782020652460614
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat::w0006,-0.6556412594871912,-0.5818113341228237,-0.8409247146900839,-0.881319761324553,-0.7056872353141199,-0.04050443367794482
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_2.mat::w0007,-0.6588700161033196,-0.5865946181335643,-0.8569641058108804,-1.1022371830684619,-0.6939204133674135,-0.22262175238141454
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_3.mat::w0000,-0.6509585330168058,-0.5784721673568022,-0.7937174203296162,-0.6127699502924856,-0.6745501399789585,-0.16855472638203042
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_3.mat::w0001,-0.6512622686268448,-0.5787286004787727,-0.8196576701669538,-0.8160297766477697,-0.6878019104819462,-0.22365929422089748
source/12kHz_FE_data/OR/Opposite/0007/OR007@12_3.mat::w0002,-0.6466657413336019,-0.5738798239791268,-0.8052024164408039,-0.7752974945645614,-0.6807961488177339,-0.07134952085770871
